gene_ID	protein_ID
gene_5690	1984250
gene_5691	1984251
gene_5692	1984252
gene_5693	1984253
gene_5694	1984254
gene_5695	1984255
gene_5696	1984256
gene_5697	1984257
gene_5698	1984258
gene_5699	1984259
gene_5700	1984260
gene_5701	1984261
gene_5702	1984262
gene_5703	1984263
gene_5704	1984264
gene_5705	1984265
gene_5706	1984266
gene_5707	1984267
gene_5708	1984268
gene_5709	1984269
gene_5710	1984270
gene_5711	1984271
gene_5712	1984272
gene_5713	1984273
gene_5714	1984274
gene_5715	1984275
gene_5716	1984276
gene_5717	1984277
gene_5718	1984278
gene_5719	1984279
gene_5720	1984280
gene_5721	1984281
gene_5722	1984282
gene_5723	1984283
gene_5724	1984284
gene_5725	1984285
gene_5726	1984286
gene_5727	1984287
gene_5728	1984288
gene_5729	1984289
gene_5730	1984290
gene_5731	1984291
gene_5732	1984292
gene_5733	1984293
gene_5734	1984294
gene_5735	1984295
gene_5736	1984296
gene_5737	1984297
gene_5738	1984298
gene_5739	1984299
gene_5740	1984300
gene_5741	1984301
gene_5742	1984302
gene_5743	1984303
gene_5744	1984304
gene_5745	1984305
gene_5746	1984306
gene_5747	1984307
gene_5748	1984308
gene_5749	1984309
gene_5750	1984310
gene_5751	1984311
gene_5752	1984312
gene_5753	1984313
gene_5754	1984314
gene_5755	1984315
gene_5756	1984316
gene_5757	1984317
gene_5758	1984318
gene_5759	1984319
gene_5760	1984320
gene_5761	1984321
gene_5762	1984322
gene_5763	1984323
gene_5764	1984324
gene_5765	1984325
gene_5766	1984326
gene_5767	1984327
gene_5768	1984328
gene_5769	1984329
gene_5770	1984330
gene_5771	1984331
gene_5772	1984332
gene_5773	1984333
gene_5774	1984334
gene_5775	1984335
gene_5776	1984336
gene_5777	1984337
gene_5778	1984338
gene_5779	1984339
gene_5780	1984340
gene_5781	1984341
gene_5782	1984342
gene_5783	1984343
gene_5784	1984344
gene_5785	1984345
gene_5786	1984346
gene_5787	1984347
gene_5788	1984348
gene_5789	1984349
gene_5790	1984350
gene_5791	1984351
gene_5792	1984352
gene_5793	1984353
gene_5794	1984354
gene_5795	1984355
gene_5796	1984356
gene_5797	1984357
gene_5798	1984358
gene_5799	1984359
gene_5800	1984360
gene_5801	1984361
gene_5802	1984362
gene_5803	1984363
gene_5804	1984364
gene_5805	1984365
gene_5806	1984366
gene_5807	1984367
gene_5808	1984368
gene_5809	1984369
gene_5810	1984370
gene_5811	1984371
gene_5812	1984372
gene_5813	1984373
gene_5814	1984374
gene_5815	1984375
gene_5816	1984376
gene_5817	1984377
gene_5818	1984378
gene_5819	1984379
gene_5820	1984380
gene_5821	1984381
gene_5822	1984382
gene_5823	1984383
gene_5824	1984384
gene_5825	1984385
gene_5826	1984386
gene_5827	1984387
gene_5828	1984388
gene_5829	1984389
gene_5830	1984390
gene_5831	1984391
gene_5832	1984392
gene_5833	1984393
gene_5834	1984394
gene_5835	1984395
gene_5836	1984396
gene_5837	1984397
gene_5838	1984398
gene_5839	1984399
gene_5840	1984400
gene_5841	1984401
gene_5842	1984402
gene_5843	1984403
gene_5844	1984404
gene_5845	1984405
gene_5846	1984406
gene_5847	1984407
gene_5848	1984408
gene_5849	1984409
gene_5850	1984410
gene_5851	1984411
gene_5852	1984412
gene_5853	1984413
gene_5854	1984414
gene_5855	1984415
gene_5856	1984416
gene_5857	1984417
gene_5858	1984418
gene_5859	1984419
gene_5860	1984420
gene_5861	1984421
gene_5862	1984422
gene_5863	1984423
gene_5864	1984424
gene_5865	1984425
gene_5866	1984426
gene_5867	1984427
gene_5868	1984428
gene_5869	1984429
gene_5870	1984430
gene_5871	1984431
gene_5872	1984432
gene_5873	1984433
gene_5874	1984434
gene_5875	1984435
gene_5876	1984436
gene_5877	1984437
gene_5878	1984438
gene_5879	1984439
gene_5880	1984440
gene_5881	1984441
gene_5882	1984442
gene_5883	1984443
gene_5884	1984444
gene_5885	1984445
gene_5886	1984446
gene_5887	1984447
gene_5888	1984448
gene_5889	1984449
gene_5890	1984450
gene_5891	1984451
gene_5892	1984452
gene_5893	1984453
gene_5894	1984454
gene_5895	1984455
gene_5896	1984456
gene_5897	1984457
gene_5898	1984458
gene_5899	1984459
gene_5900	1984460
gene_5901	1984461
gene_5902	1984462
gene_5903	1984463
gene_5904	1984464
gene_5905	1984465
gene_5906	1984466
gene_5907	1984467
gene_5908	1984468
gene_5909	1984469
gene_5910	1984470
gene_5911	1984471
gene_5912	1984472
gene_5913	1984473
gene_5914	1984474
gene_5915	1984475
gene_5916	1984476
gene_5917	1984477
gene_5918	1984478
gene_5919	1984479
gene_5920	1984480
gene_5921	1984481
gene_5922	1984482
gene_5923	1984483
gene_5924	1984484
gene_5925	1984485
gene_5926	1984486
gene_5927	1984487
gene_5928	1984488
gene_5929	1984489
gene_5930	1984490
gene_5931	1984491
gene_5932	1984492
gene_5933	1984493
gene_5934	1984494
gene_5935	1984495
gene_5936	1984496
gene_5937	1984497
gene_5938	1984498
gene_5939	1984499
gene_5940	1984500
gene_5941	1984501
gene_5942	1984502
gene_5943	1984503
gene_5944	1984504
gene_5945	1984505
gene_5946	1984506
gene_5947	1984507
gene_5948	1984508
gene_5949	1984509
gene_5950	1984510
gene_5951	1984511
gene_5952	1984512
gene_5953	1984513
gene_5954	1984514
gene_5955	1984515
gene_5956	1984516
gene_5957	1984517
gene_5958	1984518
gene_5959	1984519
gene_5960	1984520
gene_5961	1984521
gene_5962	1984522
gene_5963	1984523
gene_5964	1984524
gene_5965	1984525
gene_5966	1984526
gene_5967	1984527
gene_5968	1984528
gene_5969	1984529
gene_5970	1984530
gene_5971	1984531
gene_5972	1984532
gene_5973	1984533
gene_5974	1984534
gene_5975	1984535
gene_5976	1984536
gene_5977	1984537
gene_5978	1984538
gene_5979	1984539
gene_5980	1984540
gene_5981	1984541
gene_5982	1984542
gene_5983	1984543
gene_5984	1984544
gene_5985	1984545
gene_5986	1984546
gene_5987	1984547
gene_5988	1984548
gene_5989	1984549
gene_5990	1984550
gene_5991	1984551
gene_5992	1984552
gene_5993	1984553
gene_5994	1984554
gene_5995	1984555
gene_5996	1984556
gene_5997	1984557
gene_5998	1984558
gene_5999	1984559
gene_6000	1984560
gene_6001	1984561
gene_6002	1984562
gene_6003	1984563
gene_6004	1984564
gene_6005	1984565
gene_6006	1984566
gene_6007	1984567
gene_6008	1984568
gene_6009	1984569
gene_6010	1984570
gene_6011	1984571
gene_6012	1984572
gene_6013	1984573
gene_6014	1984574
gene_6015	1984575
gene_6016	1984576
gene_6017	1984577
gene_6018	1984578
gene_6019	1984579
gene_6020	1984580
gene_6021	1984581
gene_6022	1984582
gene_6023	1984583
gene_6024	1984584
gene_6025	1984585
gene_6026	1984586
gene_6027	1984587
gene_6028	1984588
gene_6029	1984589
gene_6030	1984590
gene_6031	1984591
gene_6032	1984592
gene_6033	1984593
gene_6034	1984594
gene_6035	1984595
gene_6036	1984596
gene_6037	1984597
gene_6038	1984598
gene_6039	1984599
gene_6040	1984600
gene_6041	1984601
gene_6042	1984602
gene_6043	1984603
gene_6044	1984604
gene_6045	1984605
gene_6046	1984606
gene_6047	1984607
gene_6048	1984608
gene_6049	1984609
gene_6050	1984610
gene_6051	1984611
gene_6052	1984612
gene_6053	1984613
gene_6054	1984614
gene_6055	1984615
gene_6056	1984616
gene_6057	1984617
gene_6058	1984618
gene_6059	1984619
gene_6060	1984620
gene_6061	1984621
gene_6062	1984622
gene_6063	1984623
gene_6064	1984624
gene_6065	1984625
gene_6066	1984626
gene_6067	1984627
gene_6068	1984628
gene_6069	1984629
gene_6070	1984630
gene_6071	1984631
gene_6072	1984632
gene_6073	1984633
gene_6074	1984634
gene_6075	1984635
gene_6076	1984636
gene_6077	1984637
gene_6078	1984638
gene_6079	1984639
gene_6080	1984640
gene_6081	1984641
gene_6082	1984642
gene_6083	1984643
gene_6084	1984644
gene_6085	1984645
gene_6086	1984646
gene_6087	1984647
gene_6088	1984648
gene_6089	1984649
gene_6090	1984650
gene_6091	1984651
gene_6092	1984652
gene_6093	1984653
gene_6094	1984654
gene_6095	1984655
gene_6096	1984656
gene_6097	1984657
gene_6098	1984658
gene_6099	1984659
gene_6100	1984660
gene_6101	1984661
gene_6102	1984662
gene_6103	1984663
gene_6104	1984664
gene_6105	1984665
gene_6106	1984666
gene_6107	1984667
gene_6108	1984668
gene_6109	1984669
gene_6110	1984670
gene_6111	1984671
gene_6112	1984672
gene_6113	1984673
gene_6114	1984674
gene_6115	1984675
gene_6116	1984676
gene_6117	1984677
gene_6118	1984678
gene_6119	1984679
gene_6120	1984680
gene_6121	1984681
gene_6122	1984682
gene_6123	1984683
gene_6124	1984684
gene_6125	1984685
gene_6126	1984686
gene_6127	1984687
gene_6128	1984688
gene_6129	1984689
gene_6130	1984690
gene_6131	1984691
gene_6132	1984692
gene_6133	1984693
gene_6134	1984694
gene_6135	1984695
gene_6136	1984696
gene_6137	1984697
gene_6138	1984698
gene_6139	1984699
gene_6140	1984700
gene_6141	1984701
gene_6142	1984702
gene_6143	1984703
gene_6144	1984704
gene_6145	1984705
gene_6146	1984706
gene_6147	1984707
gene_6148	1984708
gene_6149	1984709
gene_6150	1984710
gene_6151	1984711
gene_6152	1984712
gene_6153	1984713
gene_6154	1984714
gene_6155	1984715
gene_6156	1984716
gene_6157	1984717
gene_6158	1984718
gene_6159	1984719
gene_6160	1984720
gene_6161	1984721
gene_6162	1984722
gene_6163	1984723
gene_6164	1984724
gene_6165	1984725
gene_6166	1984726
gene_6167	1984727
gene_6168	1984728
gene_6169	1984729
gene_6170	1984730
gene_6171	1984731
gene_6172	1984732
gene_6173	1984733
gene_6174	1984734
gene_6175	1984735
gene_6176	1984736
gene_6177	1984737
gene_6178	1984738
gene_6179	1984739
gene_6180	1984740
gene_6181	1984741
gene_6182	1984742
gene_6183	1984743
gene_6184	1984744
gene_6185	1984745
gene_6186	1984746
gene_6187	1984747
gene_6188	1984748
gene_6189	1984749
gene_6190	1984750
gene_6191	1984751
gene_6192	1984752
gene_6193	1984753
gene_6194	1984754
gene_6195	1984755
gene_6196	1984756
gene_6197	1984757
gene_6198	1984758
gene_6199	1984759
gene_6200	1984760
gene_6201	1984761
gene_6202	1984762
gene_6203	1984763
gene_6204	1984764
gene_6205	1984765
gene_6206	1984766
gene_6207	1984767
gene_6208	1984768
gene_6209	1984769
gene_6210	1984770
gene_6211	1984771
gene_6212	1984772
gene_6213	1984773
gene_6214	1984774
gene_6215	1984775
gene_6216	1984776
gene_6217	1984777
gene_6218	1984778
gene_6219	1984779
gene_6220	1984780
gene_6221	1984781
gene_6222	1984782
gene_6223	1984783
gene_6224	1984784
gene_6225	1984785
gene_6226	1984786
gene_6227	1984787
gene_6228	1984788
gene_6229	1984789
gene_6230	1984790
gene_6231	1984791
gene_6232	1984792
gene_6233	1984793
gene_6234	1984794
gene_6235	1984795
gene_6236	1984796
gene_6237	1984797
gene_6238	1984798
gene_6239	1984799
gene_6240	1984800
gene_6241	1984801
gene_6242	1984802
gene_6243	1984803
gene_6244	1984804
gene_6245	1984805
gene_6246	1984806
gene_6247	1984807
gene_6248	1984808
gene_6249	1984809
gene_6250	1984810
gene_6251	1984811
gene_6252	1984812
gene_6253	1984813
gene_6254	1984814
gene_6255	1984815
gene_6256	1984816
gene_6257	1984817
gene_6258	1984818
gene_6259	1984819
gene_6260	1984820
gene_6261	1984821
gene_6262	1984822
gene_6263	1984823
gene_6264	1984824
gene_6265	1984825
gene_6266	1984826
gene_6267	1984827
gene_6268	1984828
gene_6269	1984829
gene_6270	1984830
gene_6271	1984831
gene_6272	1984832
gene_6273	1984833
gene_6274	1984834
gene_6275	1984835
gene_6276	1984836
gene_6277	1984837
gene_6278	1984838
gene_6279	1984839
gene_6280	1984840
gene_6281	1984841
gene_6282	1984842
gene_6283	1984843
gene_6284	1984844
gene_6285	1984845
gene_6286	1984846
gene_6287	1984847
gene_6288	1984848
gene_6289	1984849
gene_6290	1984850
gene_6291	1984851
gene_6292	1984852
gene_6293	1984853
gene_6294	1984854
gene_6295	1984855
gene_6296	1984856
gene_6297	1984857
gene_6298	1984858
gene_6299	1984859
gene_6300	1984860
gene_6301	1984861
gene_6302	1984862
gene_6303	1984863
gene_6304	1984864
gene_6305	1984865
gene_6306	1984866
gene_6307	1984867
gene_6308	1984868
gene_6309	1984869
gene_6310	1984870
gene_6311	1984871
gene_6312	1984872
gene_6313	1984873
gene_6314	1984874
gene_6315	1984875
gene_6316	1984876
gene_6317	1984877
gene_6318	1984878
gene_6319	1984879
gene_6320	1984880
gene_6321	1984881
gene_6322	1984882
gene_6323	1984883
gene_6324	1984884
gene_6325	1984885
gene_6326	1984886
gene_6327	1984887
gene_6328	1984888
gene_6329	1984889
gene_6330	1984890
gene_6331	1984891
gene_6332	1984892
gene_6333	1984893
gene_6334	1984894
gene_6335	1984895
gene_6336	1984896
gene_6337	1984897
gene_6338	1984898
gene_6339	1984899
gene_6340	1984900
gene_6341	1984901
gene_6342	1984902
gene_6343	1984903
gene_6344	1984904
gene_6345	1984905
gene_6346	1984906
gene_6347	1984907
gene_6348	1984908
gene_6349	1984909
gene_6350	1984910
gene_6351	1984911
gene_6352	1984912
gene_6353	1984913
gene_6354	1984914
gene_6355	1984915
gene_6356	1984916
gene_6357	1984917
gene_6358	1984918
gene_6359	1984919
gene_6360	1984920
gene_6361	1984921
gene_6362	1984922
gene_6363	1984923
gene_6364	1984924
gene_6365	1984925
gene_6366	1984926
gene_6367	1984927
gene_6368	1984928
gene_6369	1984929
gene_6370	1984930
gene_6371	1984931
gene_6372	1984932
gene_6373	1984933
gene_6374	1984934
gene_6375	1984935
gene_6376	1984936
gene_6377	1984937
gene_6378	1984938
gene_6379	1984939
gene_6380	1984940
gene_6381	1984941
gene_6382	1984942
gene_6383	1984943
gene_6384	1984944
gene_6385	1984945
gene_6386	1984946
gene_6387	1984947
gene_6388	1984948
gene_6389	1984949
gene_6390	1984950
gene_6391	1984951
gene_6392	1984952
gene_6393	1984953
gene_6394	1984954
gene_6395	1984955
gene_6396	1984956
gene_6397	1984957
gene_6398	1984958
gene_6399	1984959
gene_6400	1984960
gene_6401	1984961
gene_6402	1984962
gene_6403	1984963
gene_6404	1984964
gene_6405	1984965
gene_6406	1984966
gene_6407	1984967
gene_6408	1984968
gene_6409	1984969
gene_6410	1984970
gene_6411	1984971
gene_6412	1984972
gene_6413	1984973
gene_6414	1984974
gene_6415	1984975
gene_6416	1984976
gene_6417	1984977
gene_6418	1984978
gene_6419	1984979
gene_6420	1984980
gene_6421	1984981
gene_6422	1984982
gene_6423	1984983
gene_6424	1984984
gene_6425	1984985
gene_6426	1984986
gene_6427	1984987
gene_6428	1984988
gene_6429	1984989
gene_6430	1984990
gene_6431	1984991
gene_6432	1984992
gene_6433	1984993
gene_6434	1984994
gene_6435	1984995
gene_6436	1984996
gene_6437	1984997
gene_6438	1984998
gene_6439	1984999
gene_6440	1985000
gene_6441	1985001
gene_6442	1985002
gene_6443	1985003
gene_6444	1985004
gene_6445	1985005
gene_6446	1985006
gene_6447	1985007
gene_6448	1985008
gene_6449	1985009
gene_6450	1985010
gene_6451	1985011
gene_6452	1985012
gene_6453	1985013
gene_6454	1985014
gene_6455	1985015
gene_6456	1985016
gene_6457	1985017
gene_6458	1985018
gene_6459	1985019
gene_6460	1985020
gene_6461	1985021
gene_6462	1985022
gene_6463	1985023
gene_6464	1985024
gene_6465	1985025
gene_6466	1985026
gene_6467	1985027
gene_6468	1985028
gene_6469	1985029
gene_6470	1985030
gene_6471	1985031
gene_6472	1985032
gene_6473	1985033
gene_6474	1985034
gene_6475	1985035
gene_6476	1985036
gene_6477	1985037
gene_6478	1985038
gene_6479	1985039
gene_6480	1985040
gene_6481	1985041
gene_6482	1985042
gene_6483	1985043
gene_6484	1985044
gene_6485	1985045
gene_6486	1985046
gene_6487	1985047
gene_6488	1985048
gene_6489	1985049
gene_6490	1985050
gene_6491	1985051
gene_6492	1985052
gene_6493	1985053
gene_6494	1985054
gene_6495	1985055
gene_6496	1985056
gene_6497	1985057
gene_6498	1985058
gene_6499	1985059
gene_6500	1985060
gene_6501	1985061
gene_6502	1985062
gene_6503	1985063
gene_6504	1985064
gene_6505	1985065
gene_6506	1985066
gene_6507	1985067
gene_6508	1985068
gene_6509	1985069
gene_6510	1985070
gene_6511	1985071
gene_6512	1985072
gene_6513	1985073
gene_6514	1985074
gene_6515	1985075
gene_6516	1985076
gene_6517	1985077
gene_6518	1985078
gene_6519	1985079
gene_6520	1985080
gene_6521	1985081
gene_6522	1985082
gene_6523	1985083
gene_6524	1985084
gene_6525	1985085
gene_6526	1985086
gene_6527	1985087
gene_6528	1985088
gene_6529	1985089
gene_6530	1985090
gene_6531	1985091
gene_6532	1985092
gene_6533	1985093
gene_6534	1985094
gene_6535	1985095
gene_6536	1985096
gene_6537	1985097
gene_6538	1985098
gene_6539	1985099
gene_6540	1985100
gene_6541	1985101
gene_6542	1985102
gene_6543	1985103
gene_6544	1985104
gene_6545	1985105
gene_6546	1985106
gene_6547	1985107
gene_6548	1985108
gene_6549	1985109
gene_6550	1985110
gene_6551	1985111
gene_6552	1985112
gene_6553	1985113
gene_6554	1985114
gene_6555	1985115
gene_6556	1985116
gene_6557	1985117
gene_6558	1985118
gene_6559	1985119
gene_6560	1985120
gene_6561	1985121
gene_6562	1985122
gene_6563	1985123
gene_6564	1985124
gene_6565	1985125
gene_6566	1985126
gene_6567	1985127
gene_6568	1985128
gene_6569	1985129
gene_6570	1985130
gene_6571	1985131
gene_6572	1985132
gene_6573	1985133
gene_6574	1985134
gene_6575	1985135
gene_6576	1985136
gene_6577	1985137
gene_6578	1985138
gene_6579	1985139
gene_6580	1985140
gene_6581	1985141
gene_6582	1985142
gene_6583	1985143
gene_6584	1985144
gene_6585	1985145
gene_6586	1985146
gene_6587	1985147
gene_6588	1985148
gene_6589	1985149
gene_6590	1985150
gene_6591	1985151
gene_6592	1985152
gene_6593	1985153
gene_6594	1985154
gene_6595	1985155
gene_6596	1985156
gene_6597	1985157
gene_6598	1985158
gene_6599	1985159
gene_6600	1985160
gene_6601	1985161
gene_6602	1985162
gene_6603	1985163
gene_6604	1985164
gene_6605	1985165
gene_6606	1985166
gene_6607	1985167
gene_6608	1985168
gene_6609	1985169
gene_6610	1985170
gene_6611	1985171
gene_6612	1985172
gene_6613	1985173
gene_6614	1985174
gene_6615	1985175
gene_6616	1985176
gene_6617	1985177
gene_6618	1985178
gene_6619	1985179
gene_6620	1985180
gene_6621	1985181
gene_6622	1985182
gene_6623	1985183
gene_6624	1985184
gene_6625	1985185
gene_6626	1985186
gene_6627	1985187
gene_6628	1985188
gene_6629	1985189
gene_6630	1985190
gene_6631	1985191
gene_6632	1985192
gene_6633	1985193
gene_6634	1985194
gene_6635	1985195
gene_6636	1985196
gene_6637	1985197
gene_6638	1985198
gene_6639	1985199
gene_6640	1985200
gene_6641	1985201
gene_6642	1985202
gene_6643	1985203
gene_6644	1985204
gene_6645	1985205
gene_6646	1985206
gene_6647	1985207
gene_6648	1985208
gene_6649	1985209
gene_6650	1985210
gene_6651	1985211
gene_6652	1985212
gene_6653	1985213
gene_6654	1985214
gene_6655	1985215
gene_6656	1985216
gene_6657	1985217
gene_6658	1985218
gene_6659	1985219
gene_6660	1985220
gene_6661	1985221
gene_6662	1985222
gene_6663	1985223
gene_6664	1985224
gene_6665	1985225
gene_6666	1985226
gene_6667	1985227
gene_6668	1985228
gene_6669	1985229
gene_6670	1985230
gene_6671	1985231
gene_6672	1985232
gene_6673	1985233
gene_6674	1985234
gene_6675	1985235
gene_6676	1985236
gene_6677	1985237
gene_6678	1985238
gene_6679	1985239
gene_6680	1985240
gene_6681	1985241
gene_6682	1985242
gene_6683	1985243
gene_6684	1985244
gene_6685	1985245
gene_6686	1985246
gene_6687	1985247
gene_6688	1985248
gene_6689	1985249
gene_6690	1985250
gene_6691	1985251
gene_6692	1985252
gene_6693	1985253
gene_6694	1985254
gene_6695	1985255
gene_6696	1985256
gene_6697	1985257
gene_6698	1985258
gene_6699	1985259
gene_6700	1985260
gene_6701	1985261
gene_6702	1985262
gene_6703	1985263
gene_6704	1985264
gene_6705	1985265
gene_6706	1985266
gene_6707	1985267
gene_6708	1985268
gene_6709	1985269
gene_6710	1985270
gene_6711	1985271
gene_6712	1985272
gene_6713	1985273
gene_6714	1985274
gene_6715	1985275
gene_6716	1985276
gene_6717	1985277
gene_6718	1985278
gene_6719	1985279
gene_6720	1985280
gene_6721	1985281
gene_6722	1985282
gene_6723	1985283
gene_6724	1985284
gene_6725	1985285
gene_6726	1985286
gene_6727	1985287
gene_6728	1985288
gene_6729	1985289
gene_6730	1985290
gene_6731	1985291
gene_6732	1985292
gene_6733	1985293
gene_6734	1985294
gene_6735	1985295
gene_6736	1985296
gene_6737	1985297
gene_6738	1985298
gene_6739	1985299
gene_6740	1985300
gene_6741	1985301
gene_6742	1985302
gene_6743	1985303
gene_6744	1985304
gene_6745	1985305
gene_6746	1985306
gene_6747	1985307
gene_6748	1985308
gene_6749	1985309
gene_6750	1985310
gene_6751	1985311
gene_6752	1985312
gene_6753	1985313
gene_6754	1985314
gene_6755	1985315
gene_6756	1985316
gene_6757	1985317
gene_6758	1985318
gene_6759	1985319
gene_6760	1985320
gene_6761	1985321
gene_6762	1985322
gene_6763	1985323
gene_6764	1985324
gene_6765	1985325
gene_6766	1985326
gene_6767	1985327
gene_6768	1985328
gene_6769	1985329
gene_6770	1985330
gene_6771	1985331
gene_6772	1985332
gene_6773	1985333
gene_6774	1985334
gene_6775	1985335
gene_6776	1985336
gene_6777	1985337
gene_6778	1985338
gene_6779	1985339
gene_6780	1985340
gene_6781	1985341
gene_6782	1985342
gene_6783	1985343
gene_6784	1985344
gene_6785	1985345
gene_6786	1985346
gene_6787	1985347
gene_6788	1985348
gene_6789	1985349
gene_6790	1985350
gene_6791	1985351
gene_6792	1985352
gene_6793	1985353
gene_6794	1985354
gene_6795	1985355
gene_6796	1985356
gene_6797	1985357
gene_6798	1985358
gene_6799	1985359
gene_6800	1985360
gene_6801	1985361
gene_6802	1985362
gene_6803	1985363
gene_6804	1985364
gene_6805	1985365
gene_6806	1985366
gene_6807	1985367
gene_6808	1985368
gene_6809	1985369
gene_6810	1985370
gene_6811	1985371
gene_6812	1985372
gene_6813	1985373
gene_6814	1985374
gene_6815	1985375
gene_6816	1985376
gene_6817	1985377
gene_6818	1985378
gene_6819	1985379
gene_6820	1985380
gene_6821	1985381
gene_6822	1985382
gene_6823	1985383
gene_6824	1985384
gene_6825	1985385
gene_6826	1985386
gene_6827	1985387
gene_6828	1985388
gene_6829	1985389
gene_6830	1985390
gene_6831	1985391
gene_6832	1985392
gene_6833	1985393
gene_6834	1985394
gene_6835	1985395
gene_6836	1985396
gene_6837	1985397
gene_6838	1985398
gene_6839	1985399
gene_6840	1985400
gene_6841	1985401
gene_6842	1985402
gene_6843	1985403
gene_6844	1985404
gene_6845	1985405
gene_6846	1985406
gene_6847	1985407
gene_6848	1985408
gene_6849	1985409
gene_6850	1985410
gene_6851	1985411
gene_6852	1985412
gene_6853	1985413
gene_6854	1985414
gene_6855	1985415
gene_6856	1985416
gene_6857	1985417
gene_6858	1985418
gene_6859	1985419
gene_6860	1985420
gene_6861	1985421
gene_6862	1985422
gene_6863	1985423
gene_6864	1985424
gene_6865	1985425
gene_6866	1985426
gene_6867	1985427
gene_6868	1985428
gene_6869	1985429
gene_6870	1985430
gene_6871	1985431
gene_6872	1985432
gene_6873	1985433
gene_6874	1985434
gene_6875	1985435
gene_6876	1985436
gene_6877	1985437
gene_6878	1985438
gene_6879	1985439
gene_6880	1985440
gene_6881	1985441
gene_6882	1985442
gene_6883	1985443
gene_6884	1985444
gene_6885	1985445
gene_6886	1985446
gene_6887	1985447
gene_6888	1985448
gene_6889	1985449
gene_6890	1985450
gene_6891	1985451
gene_6892	1985452
gene_6893	1985453
gene_6894	1985454
gene_6895	1985455
gene_6896	1985456
gene_6897	1985457
gene_6898	1985458
gene_6899	1985459
gene_6900	1985460
gene_6901	1985461
gene_6902	1985462
gene_6903	1985463
gene_6904	1985464
gene_6905	1985465
gene_6906	1985466
gene_6907	1985467
gene_6908	1985468
gene_6909	1985469
gene_6910	1985470
gene_6911	1985471
gene_6912	1985472
gene_6913	1985473
gene_6914	1985474
gene_6915	1985475
gene_6916	1985476
gene_6917	1985477
gene_6918	1985478
gene_6919	1985479
gene_6920	1985480
gene_6921	1985481
gene_6922	1985482
gene_6923	1985483
gene_6924	1985484
gene_6925	1985485
gene_6926	1985486
gene_6927	1985487
gene_6928	1985488
gene_6929	1985489
gene_6930	1985490
gene_6931	1985491
gene_6932	1985492
gene_6933	1985493
gene_6934	1985494
gene_6935	1985495
gene_6936	1985496
gene_6937	1985497
gene_6938	1985498
gene_6939	1985499
gene_6940	1985500
gene_6941	1985501
gene_6942	1985502
gene_6943	1985503
gene_6944	1985504
gene_6945	1985505
gene_6946	1985506
gene_6947	1985507
gene_6948	1985508
gene_6949	1985509
gene_6950	1985510
gene_6951	1985511
gene_6952	1985512
gene_6953	1985513
gene_6954	1985514
gene_6955	1985515
gene_6956	1985516
gene_6957	1985517
gene_6958	1985518
gene_6959	1985519
gene_6960	1985520
gene_6961	1985521
gene_6962	1985522
gene_6963	1985523
gene_6964	1985524
gene_6965	1985525
gene_6966	1985526
gene_6967	1985527
gene_6968	1985528
gene_6969	1985529
gene_6970	1985530
gene_6971	1985531
gene_6972	1985532
gene_6973	1985533
gene_6974	1985534
gene_6975	1985535
gene_6976	1985536
gene_6977	1985537
gene_6978	1985538
gene_6979	1985539
gene_6980	1985540
gene_6981	1985541
gene_6982	1985542
gene_6983	1985543
gene_6984	1985544
gene_6985	1985545
gene_6986	1985546
gene_6987	1985547
gene_6988	1985548
gene_6989	1985549
gene_6990	1985550
gene_6991	1985551
gene_6992	1985552
gene_6993	1985553
gene_6994	1985554
gene_6995	1985555
gene_6996	1985556
gene_6997	1985557
gene_6998	1985558
gene_6999	1985559
gene_7000	1985560
gene_7001	1985561
gene_7002	1985562
gene_7003	1985563
gene_7004	1985564
gene_7005	1985565
gene_7006	1985566
gene_7007	1985567
gene_7008	1985568
gene_7009	1985569
gene_7010	1985570
gene_7011	1985571
gene_7012	1985572
gene_7013	1985573
gene_7014	1985574
gene_7015	1985575
gene_7016	1985576
gene_7017	1985577
gene_7018	1985578
gene_7019	1985579
gene_7020	1985580
gene_7021	1985581
gene_7022	1985582
gene_7023	1985583
gene_7024	1985584
gene_7025	1985585
gene_7026	1985586
gene_7027	1985587
gene_7028	1985588
gene_7029	1985589
gene_7030	1985590
gene_7031	1985591
gene_7032	1985592
gene_7033	1985593
gene_7034	1985594
gene_7035	1985595
gene_7036	1985596
gene_7037	1985597
gene_7038	1985598
gene_7039	1985599
gene_7040	1985600
gene_7041	1985601
gene_7042	1985602
gene_7043	1985603
gene_7044	1985604
gene_7045	1985605
gene_7046	1985606
gene_7047	1985607
gene_7048	1985608
gene_7049	1985609
gene_7050	1985610
gene_7051	1985611
gene_7052	1985612
gene_7053	1985613
gene_7054	1985614
gene_7055	1985615
gene_7056	1985616
gene_7057	1985617
gene_7058	1985618
gene_7059	1985619
gene_7060	1985620
gene_7061	1985621
gene_7062	1985622
gene_7063	1985623
gene_7064	1985624
gene_7065	1985625
gene_7066	1985626
gene_7067	1985627
gene_7068	1985628
gene_7069	1985629
gene_7070	1985630
gene_7071	1985631
gene_7072	1985632
gene_7073	1985633
gene_7074	1985634
gene_7075	1985635
gene_7076	1985636
gene_7077	1985637
gene_7078	1985638
gene_7079	1985639
gene_7080	1985640
gene_7081	1985641
gene_7082	1985642
gene_7083	1985643
gene_7084	1985644
gene_7085	1985645
gene_7086	1985646
gene_7087	1985647
